Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-157,2023-04-20,2023-02-14,Second Class,CUST-3849,Amit,Corporate,India,Mumbai,DL,South,PROD-753,Office Supplies,Chairs,Item D,3328.94,3,0.14,130.03
ORD-158,2023-02-19,2021-08-11,First Class,CUST-2192,Neha,Consumer,India,Kolkata,KA,West,PROD-520,Technology,Binders,Item C,3373.24,8,0.21,-8.26
ORD-159,2023-07-19,2022-08-20,Second Class,CUST-3355,Priya,Corporate,India,Mumbai,KA,East,PROD-129,Office Supplies,Binders,Item A,2609.48,2,0.35,-382.92
ORD-160,2021-02-02,2021-07-03,Standard Class,CUST-3506,Amit,Corporate,India,Bangalore,MH,South,PROD-241,Furniture,Storage,Item D,3134.8,4,0.14,305.4
ORD-161,2021-02-17,2021-11-05,Standard Class,CUST-1333,Neha,Home Office,India,Bangalore,DL,East,PROD-814,Technology,Binders,Item C,2794.15,8,0.33,-407.5
ORD-162,2022-05-18,2022-06-08,Standard Class,CUST-3562,Arjun,Consumer,India,Mumbai,DL,East,PROD-322,Office Supplies,Storage,Item D,3206.83,4,0.3,-420.91
ORD-163,2022-02-11,2022-02-02,First Class,CUST-2795,Amit,Home Office,India,,WB,North,PROD-604,Office Supplies,Chairs,Item B,2550.73,5,0.22,-184.56
ORD-164,2022-07-28,2021-01-06,Second Class,CUST-1253,Amit,Corporate,India,Kolkata,WB,West,PROD-959,Office Supplies,Binders,Item C,1151.36,8,0.0,229.13
ORD-165,2022-12-29,2023-05-15,Second Class,CUST-4657,Priya,Consumer,India,Delhi,KA,East,PROD-929,Furniture,Storage,Item A,3483.41,8,0.29,-250.87
ORD-166,2023-03-16,2023-07-05,First Class,CUST-8502,Sneha,Consumer,India,Bangalore,KA,East,PROD-610,Technology,Binders,Item B,1950.96,5,,329.95
ORD-167,2021-04-09,2023-04-30,First Class,CUST-4237,Sneha,Corporate,India,Bangalore,MH,South,PROD-102,Technology,Phones,Item B,682.32,6,0.01,163.41
ORD-168,2022-11-15,2023-09-29,First Class,CUST-4331,Neha,Consumer,India,Kolkata,KA,South,PROD-553,Office Supplies,Phones,Item C,4264.05,9,0.05,671.23
ORD-169,2023-05-22,2023-03-17,First Class,CUST-2027,Arjun,Corporate,India,Bangalore,MH,North,PROD-650,Technology,Binders,Item B,947.67,2,0.1,109.94
ORD-170,2022-12-27,2021-10-10,First Class,CUST-3166,Priya,Consumer,India,Bangalore,MH,West,PROD-374,Furniture,Phones,Item C,2726.51,3,0.24,11.02
ORD-171,2023-09-14,2021-08-05,Standard Class,CUST-1469,Amit,Consumer,India,Mumbai,DL,West,PROD-460,Office Supplies,Chairs,Item A,3619.53,9,,-640.29
ORD-172,2022-07-01,2023-09-01,Second Class,CUST-8660,Sneha,Corporate,India,Mumbai,DL,West,PROD-197,Office Supplies,Phones,Item D,3256.13,3,0.47,-828.43
ORD-173,2023-08-19,2022-09-04,First Class,CUST-8905,Priya,Home Office,India,Kolkata,KA,East,PROD-559,Furniture,Chairs,Item B,846.25,5,0.14,37.7
ORD-174,2023-01-09,2022-02-26,Standard Class,CUST-6983,Priya,Corporate,India,Bangalore,KA,West,PROD-227,Office Supplies,Storage,Item A,,3,0.28,-116.01
ORD-175,2022-09-05,2021-04-13,First Class,CUST-2093,Priya,Consumer,India,Kolkata,DL,North,PROD-266,Technology,Chairs,Item D,786.8,4,0.5,-269.88
ORD-176,2023-08-01,2023-08-23,Standard Class,CUST-5789,Amit,Corporate,India,Delhi,KA,North,PROD-365,Technology,Storage,Item C,409.11,3,0.29,44.29
ORD-177,2022-04-07,2022-06-07,First Class,CUST-3912,Rahul,Corporate,India,Delhi,DL,East,PROD-483,Furniture,Phones,Item C,1452.2,4,0.29,-138.4
ORD-178,2022-10-05,2022-07-29,Second Class,CUST-6489,Priya,Corporate,India,Kolkata,WB,East,PROD-956,Furniture,Storage,Item A,2644.48,1,0.08,
ORD-179,2023-02-08,2021-11-07,First Class,CUST-1180,Rahul,Consumer,India,Bangalore,KA,East,PROD-250,Technology,Phones,Item D,906.11,8,0.16,-42.16
ORD-180,2021-01-05,2022-10-22,First Class,CUST-5142,Sneha,Home Office,India,Delhi,MH,South,PROD-347,Office Supplies,Storage,Item C,4855.75,7,0.1,425.88
ORD-181,2021-08-06,2023-07-30,Second Class,CUST-4623,Arjun,Home Office,India,Bangalore,WB,East,PROD-670,Furniture,Chairs,Item D,3509.21,6,0.46,-923.43
ORD-182,2022-05-18,2023-07-22,Second Class,CUST-5729,Sneha,Consumer,India,Mumbai,WB,North,PROD-317,Technology,Binders,Item C,2938.0,7,0.23,-186.92
ORD-183,2023-02-06,2022-05-27,First Class,CUST-6259,Arjun,Home Office,India,Kolkata,KA,East,PROD-694,Technology,Binders,Item D,3423.02,8,0.18,104.43
ORD-184,2022-02-02,2021-03-06,Second Class,CUST-9029,Arjun,Corporate,India,Delhi,DL,South,PROD-201,Furniture,Binders,Item A,2207.95,1,0.37,-366.95
ORD-185,2023-05-21,2022-09-27,Second Class,CUST-5684,Sneha,Corporate,India,Bangalore,MH,East,PROD-759,Office Supplies,Storage,Item A,2376.05,7,0.17,28.52
ORD-186,2023-03-06,2021-08-16,Standard Class,CUST-8854,Neha,Home Office,India,,DL,South,PROD-855,Technology,Binders,Item B,4448.89,9,0.43,-988.9
ORD-187,2022-01-28,2021-04-17,Second Class,CUST-4632,Amit,Home Office,India,Kolkata,KA,South,PROD-399,Office Supplies,Phones,Item B,3623.6,4,0.34,-600.71
ORD-188,2021-07-26,2023-09-03,Second Class,CUST-6973,Rahul,Home Office,India,Delhi,DL,South,PROD-885,Technology,Phones,Item A,,2,0.02,510.79
ORD-189,2021-01-15,2023-02-13,First Class,CUST-7417,Neha,Corporate,India,Mumbai,KA,East,PROD-147,Furniture,Chairs,Item B,4753.55,1,0.28,-343.07
ORD-190,2023-05-08,2023-05-13,First Class,CUST-2562,Rahul,Corporate,India,Kolkata,KA,East,PROD-430,Technology,Storage,Item C,3330.07,8,0.41,-759.8
ORD-191,2022-07-08,2022-03-03,Standard Class,CUST-2413,Amit,Consumer,India,Delhi,MH,North,PROD-861,Office Supplies,Chairs,Item B,2023.52,9,0.47,-599.06
ORD-192,2023-06-11,2021-09-14,First Class,CUST-7504,Priya,Consumer,India,Bangalore,KA,West,PROD-828,Technology,Binders,Item B,284.92,3,,1.68
ORD-193,2022-04-06,2022-03-07,Second Class,CUST-2017,Sneha,Corporate,India,Mumbai,MH,East,PROD-334,Technology,Storage,Item D,1983.85,8,0.15,246.67
ORD-194,2022-11-22,2022-03-12,Second Class,CUST-4654,Neha,Corporate,India,Mumbai,WB,North,PROD-612,Furniture,Chairs,Item C,4627.79,8,0.27,-291.8
ORD-195,2022-07-29,2021-07-28,Second Class,CUST-7842,Amit,Consumer,India,,DL,West,PROD-196,Office Supplies,Phones,Item A,271.02,1,0.01,77.06
ORD-196,2023-05-14,2021-01-30,First Class,CUST-9949,Sneha,Consumer,India,,KA,North,PROD-874,Office Supplies,Binders,Item C,963.59,8,0.15,4.73
ORD-197,2023-01-13,2022-11-15,Second Class,CUST-7098,Neha,Corporate,India,Mumbai,DL,West,PROD-450,Office Supplies,Binders,Item D,4053.3,2,0.38,-716.11
ORD-198,2021-08-29,2021-12-04,Second Class,CUST-9812,Arjun,Home Office,India,Kolkata,DL,North,PROD-189,Furniture,Binders,Item B,1856.53,2,0.43,-471.31
ORD-199,2022-07-18,2022-08-13,Standard Class,CUST-4584,Neha,Corporate,India,,MH,East,PROD-298,Office Supplies,Chairs,Item C,970.2,4,0.2,55.8
ORD-200,2021-04-06,2022-09-22,Standard Class,CUST-1181,Priya,Home Office,India,Mumbai,DL,West,PROD-199,Technology,Binders,Item D,4087.54,7,0.46,
ORD-201,2023-06-19,2021-03-12,Standard Class,CUST-7829,Priya,Corporate,India,Bangalore,DL,South,PROD-529,Office Supplies,Phones,Item A,2814.28,2,0.14,185.37
ORD-202,2023-01-04,2023-05-18,First Class,CUST-3667,Rahul,Consumer,India,Kolkata,DL,North,PROD-251,Technology,Binders,Item B,2764.89,5,0.02,
ORD-203,2022-04-30,2023-01-18,Second Class,CUST-7173,Neha,Consumer,India,Kolkata,KA,East,PROD-680,Technology,Chairs,Item D,1504.24,4,0.08,256.54
ORD-204,2022-02-11,2022-05-30,Second Class,CUST-6421,Arjun,Consumer,India,Bangalore,DL,East,PROD-825,Technology,Chairs,Item D,3391.92,6,0.43,-728.37
ORD-205,2021-08-19,2021-06-18,Second Class,CUST-3364,Priya,Corporate,India,Bangalore,WB,West,PROD-207,Furniture,Binders,Item D,4316.04,3,0.48,-1092.2
ORD-206,2023-01-19,2023-05-16,Standard Class,CUST-6516,Rahul,Corporate,India,Delhi,MH,North,PROD-263,Furniture,Binders,Item A,3763.52,9,,-349.08
ORD-207,2022-10-17,2023-01-02,Second Class,CUST-4305,Arjun,Corporate,India,Kolkata,WB,East,PROD-550,Furniture,Chairs,Item A,3081.51,1,0.36,-479.04
ORD-208,2021-06-20,2023-02-26,Second Class,CUST-3215,Arjun,Home Office,India,Mumbai,MH,South,PROD-917,Furniture,Phones,Item D,1785.07,8,0.42,-363.47
ORD-209,2022-06-25,2022-01-05,Second Class,CUST-1125,Arjun,Corporate,India,Kolkata,DL,North,PROD-347,Technology,Phones,Item C,4281.28,6,0.1,
ORD-210,2021-02-05,2021-09-10,Second Class,CUST-3620,Amit,Home Office,India,,MH,East,PROD-584,Technology,Binders,Item A,2852.23,4,0.27,-249.32
ORD-211,2022-06-09,2023-05-11,Second Class,CUST-5215,Priya,Home Office,India,Delhi,KA,East,PROD-541,Office Supplies,Binders,Item C,4453.44,9,0.47,-1207.44
ORD-212,2021-06-09,2023-05-08,First Class,CUST-2451,Amit,Home Office,India,,KA,South,PROD-913,Furniture,Binders,Item C,1308.18,1,0.18,-17.53
ORD-213,2023-04-19,2023-07-22,Second Class,CUST-6547,Amit,Consumer,India,Kolkata,WB,East,PROD-809,Office Supplies,Chairs,Item D,3288.76,9,0.5,-1067.67
ORD-214,2022-11-30,2022-11-19,First Class,CUST-7703,Priya,Home Office,India,Delhi,KA,West,PROD-599,Furniture,Storage,Item D,4679.19,2,0.35,-754.2
ORD-215,2021-08-31,2021-06-21,Second Class,CUST-8369,Neha,Home Office,India,Bangalore,DL,North,PROD-378,Furniture,Storage,Item B,1901.72,6,0.34,-321.51
ORD-216,2021-03-27,2023-01-30,First Class,CUST-4130,Sneha,Consumer,India,Kolkata,WB,West,PROD-623,Office Supplies,Chairs,Item A,4758.77,8,0.01,924.76
ORD-217,2023-03-07,2023-07-26,Second Class,CUST-1696,Rahul,Home Office,India,Delhi,WB,West,PROD-767,Furniture,Binders,Item A,1992.69,2,0.01,349.55
ORD-218,2022-08-01,2021-04-02,Second Class,CUST-3270,Sneha,Corporate,India,Kolkata,WB,South,PROD-285,Office Supplies,Storage,Item A,2216.56,5,0.08,356.27
ORD-219,2022-11-13,2022-07-17,Second Class,CUST-9501,Sneha,Corporate,India,Mumbai,KA,West,PROD-847,Technology,Chairs,Item D,4041.91,4,0.47,-1108.86
ORD-220,2022-07-11,2022-03-24,Second Class,CUST-4411,Sneha,Consumer,India,Bangalore,MH,West,PROD-928,Technology,Chairs,Item A,1340.82,5,0.4,-336.24
ORD-221,2022-07-28,2021-10-23,Standard Class,CUST-4718,Sneha,Consumer,India,Bangalore,KA,West,PROD-587,Office Supplies,Phones,Item D,3544.07,4,0.26,
ORD-222,2023-08-11,2023-07-10,Second Class,CUST-7717,Priya,Home Office,India,Kolkata,WB,East,PROD-323,Office Supplies,Chairs,Item A,1527.03,3,0.25,-106.58
ORD-223,2022-10-08,2021-06-01,First Class,CUST-5920,Sneha,Home Office,India,Delhi,MH,South,PROD-599,Technology,Binders,Item C,2989.16,4,0.06,468.26
ORD-224,2023-03-07,2021-05-14,Standard Class,CUST-3044,Rahul,Home Office,India,Delhi,WB,East,PROD-645,Technology,Phones,Item D,3891.01,5,0.19,62.6
ORD-225,2021-01-28,2022-03-11,Standard Class,CUST-2116,Neha,Consumer,India,Mumbai,WB,East,PROD-961,Furniture,Storage,Item B,179.39,1,0.07,-53.28
ORD-226,2022-09-12,2021-03-02,Second Class,CUST-2156,Priya,Home Office,India,Mumbai,MH,West,PROD-200,Furniture,Chairs,Item B,487.96,4,0.14,1.27
ORD-227,2022-07-10,2023-08-29,First Class,CUST-1988,Sneha,Corporate,India,Delhi,MH,East,PROD-865,Technology,Phones,Item A,4675.15,9,0.0,
ORD-228,2021-12-06,2023-04-18,First Class,CUST-6587,Arjun,Corporate,India,Bangalore,WB,East,PROD-373,Furniture,Chairs,Item C,4088.36,8,0.19,-15.63
ORD-229,2023-03-09,2021-07-20,Standard Class,CUST-2828,Priya,Home Office,India,Mumbai,WB,East,PROD-987,Office Supplies,Chairs,Item C,4391.2,5,0.34,-660.76
ORD-230,2023-08-16,2021-08-05,First Class,CUST-8872,Neha,Consumer,India,Kolkata,KA,West,PROD-774,Office Supplies,Phones,Item A,2222.76,3,0.34,-330.97
ORD-231,2021-11-27,2023-06-19,Second Class,CUST-7088,Sneha,Corporate,India,Kolkata,KA,North,PROD-531,Technology,Storage,Item B,3595.94,2,0.21,-74.01
ORD-232,2022-10-02,2022-07-17,Second Class,CUST-3345,Amit,Consumer,India,Bangalore,KA,North,PROD-648,Office Supplies,Chairs,Item A,4991.46,8,0.36,-789.57
ORD-233,2022-05-21,2022-04-19,Second Class,CUST-4005,Priya,Corporate,India,Bangalore,DL,East,PROD-611,Furniture,Binders,Item C,2191.03,8,0.21,-145.58
ORD-234,2021-12-14,2023-01-16,Second Class,CUST-5435,Arjun,Home Office,India,Mumbai,WB,West,PROD-908,Furniture,Storage,Item A,4241.56,5,0.45,-1060.2
ORD-235,2022-04-18,2021-09-06,Second Class,CUST-7628,Priya,Home Office,India,Kolkata,KA,South,PROD-489,Technology,Storage,Item A,442.45,7,0.16,-9.75
ORD-236,2021-08-19,2022-01-19,Standard Class,CUST-1076,Amit,Consumer,India,Bangalore,WB,North,PROD-310,Furniture,Chairs,Item A,2742.12,1,,-243.29
ORD-237,2021-07-09,2023-09-20,Second Class,CUST-6752,Priya,Home Office,India,Kolkata,DL,East,PROD-995,Technology,Storage,Item C,1699.54,6,0.05,204.82
ORD-238,2021-08-13,2021-08-29,Second Class,CUST-3562,Arjun,Consumer,India,Mumbai,KA,West,PROD-185,Furniture,Phones,Item B,2639.3,9,0.25,-124.08
ORD-239,2022-01-20,2023-07-18,Standard Class,CUST-2572,Neha,Consumer,India,Bangalore,KA,North,PROD-604,Furniture,Phones,Item D,614.67,7,0.19,-41.86
ORD-240,2022-01-12,2022-01-04,Standard Class,CUST-8087,Arjun,Corporate,India,Delhi,WB,North,PROD-579,Furniture,Storage,Item A,1870.03,5,0.13,190.39
ORD-241,2021-10-10,2021-06-19,Standard Class,CUST-6970,Neha,Corporate,India,Kolkata,WB,West,PROD-702,Technology,Chairs,Item D,428.82,6,0.16,90.74
ORD-242,2023-08-16,2022-07-16,First Class,CUST-8952,Arjun,Home Office,India,Bangalore,MH,North,PROD-862,Technology,Binders,Item D,2292.81,7,0.16,86.28
ORD-243,2022-09-25,2021-02-22,First Class,CUST-7609,Rahul,Consumer,India,Mumbai,MH,East,PROD-307,Furniture,Chairs,Item B,2236.88,6,0.24,-134.0
ORD-244,2022-09-20,2023-03-24,Second Class,CUST-9056,Priya,Corporate,India,Delhi,KA,East,PROD-394,Furniture,Chairs,Item B,1682.07,5,0.42,-375.81
ORD-245,2023-08-31,2022-09-04,Second Class,CUST-4111,Priya,Home Office,India,Bangalore,MH,West,PROD-871,Furniture,Chairs,Item C,,2,0.24,-237.89
ORD-246,2023-01-15,2023-08-11,Second Class,CUST-3737,Amit,Home Office,India,Kolkata,KA,West,PROD-919,Office Supplies,Storage,Item D,460.52,3,0.1,-7.11
ORD-247,2021-09-16,2022-12-31,First Class,CUST-6404,Rahul,Corporate,India,Kolkata,WB,South,PROD-724,Office Supplies,Storage,Item D,4133.15,4,0.03,748.49
ORD-248,2021-12-25,2022-11-22,Second Class,CUST-5649,Amit,Home Office,India,Mumbai,MH,South,PROD-374,Furniture,Chairs,Item A,1806.89,5,0.17,88.89
ORD-249,2022-12-11,2022-01-17,Second Class,CUST-4868,Priya,Corporate,India,Kolkata,KA,East,PROD-703,Office Supplies,Binders,Item A,1036.6,1,0.08,23.17
ORD-250,2022-04-01,2022-04-21,First Class,CUST-4137,Amit,Consumer,India,Delhi,WB,West,PROD-476,Furniture,Chairs,Item B,1399.17,7,0.42,-287.88
ORD-251,2022-02-15,2021-03-23,Standard Class,CUST-8824,Neha,Home Office,India,Mumbai,KA,South,PROD-884,Office Supplies,Binders,Item B,4514.37,8,0.5,-1267.46
ORD-252,2022-10-11,2022-11-30,First Class,CUST-7136,Rahul,Consumer,India,Mumbai,DL,South,PROD-272,Office Supplies,Chairs,Item B,4133.25,7,0.42,-973.64
ORD-253,2021-11-14,2022-01-04,Second Class,CUST-8799,Arjun,Corporate,India,Bangalore,MH,North,PROD-229,Furniture,Binders,Item C,128.0,5,0.19,-55.05
ORD-254,2022-11-08,2022-04-08,First Class,CUST-4486,Neha,Consumer,India,Mumbai,DL,North,PROD-997,Technology,Chairs,Item D,779.28,1,0.04,147.91
ORD-255,2021-08-13,2023-07-02,Standard Class,CUST-2002,Sneha,Corporate,India,Bangalore,WB,South,PROD-699,Office Supplies,Phones,Item C,,9,0.35,-367.13
ORD-256,2023-03-30,2022-06-25,Standard Class,CUST-9614,Arjun,Home Office,India,Mumbai,KA,North,PROD-857,Technology,Storage,Item D,1621.2,2,0.33,-209.54
ORD-257,2021-08-22,2022-03-30,Standard Class,CUST-9763,Amit,Home Office,India,Bangalore,KA,South,PROD-666,Office Supplies,Chairs,Item B,4599.75,1,0.03,771.14
ORD-258,2022-11-15,2022-04-11,Standard Class,CUST-8906,Priya,Home Office,India,Bangalore,WB,North,PROD-958,Technology,Storage,Item C,3943.18,2,0.39,-667.07
ORD-259,2022-10-26,2023-08-20,Standard Class,CUST-6359,Neha,Consumer,India,Bangalore,DL,West,PROD-103,Technology,Chairs,Item C,4381.44,4,0.41,-910.84
ORD-260,2023-09-02,2022-04-25,Standard Class,CUST-5530,Rahul,Consumer,India,Delhi,KA,North,PROD-595,Furniture,Storage,Item D,1004.71,2,,-136.32
ORD-261,2023-04-07,2023-10-03,Second Class,CUST-2633,Arjun,Consumer,India,,DL,West,PROD-478,Technology,Phones,Item D,795.99,6,0.36,-96.15
ORD-262,2022-01-09,2023-07-17,Second Class,CUST-7669,Sneha,Corporate,India,Delhi,DL,East,PROD-455,Office Supplies,Storage,Item C,4663.05,8,0.34,-572.61
ORD-263,2022-11-03,2022-02-26,First Class,CUST-2753,Neha,Home Office,India,Bangalore,DL,North,PROD-567,Furniture,Phones,Item A,2050.76,9,,-61.41
ORD-264,2022-08-31,2022-12-10,Second Class,CUST-9659,Priya,Consumer,India,Bangalore,MH,West,PROD-495,Furniture,Storage,Item D,2107.8,8,0.31,-181.69
ORD-265,2022-04-17,2021-08-04,Standard Class,CUST-7353,Rahul,Corporate,India,Delhi,DL,South,PROD-537,Furniture,Chairs,Item D,3438.62,8,0.31,-475.07
ORD-266,2021-08-21,2022-01-06,Second Class,CUST-9264,Rahul,Consumer,India,Delhi,MH,East,PROD-927,Technology,Binders,Item C,2017.38,9,0.27,-205.64
ORD-267,2022-11-23,2023-05-06,First Class,CUST-1146,Arjun,Corporate,India,Delhi,DL,North,PROD-640,Technology,Storage,Item B,4382.2,8,0.3,-353.8
ORD-268,2021-04-23,2021-04-26,Standard Class,CUST-8507,Neha,Home Office,India,Delhi,DL,South,PROD-800,Office Supplies,Phones,Item A,4797.42,2,0.2,-114.75
ORD-269,2023-04-10,2023-01-26,Second Class,CUST-1316,Neha,Consumer,India,Bangalore,MH,South,PROD-145,Office Supplies,Phones,Item B,1695.97,7,0.34,-264.6
ORD-270,2022-05-12,2022-05-20,Second Class,CUST-9797,Rahul,Home Office,India,Bangalore,KA,North,PROD-708,Office Supplies,Storage,Item C,1079.89,3,0.11,91.67
ORD-271,2022-03-18,2022-09-30,First Class,CUST-9766,Amit,Consumer,India,Mumbai,KA,North,PROD-148,Office Supplies,Phones,Item B,422.76,1,0.43,-147.19
ORD-272,2022-07-18,2023-03-30,Standard Class,CUST-2177,Rahul,Corporate,India,Mumbai,WB,West,PROD-219,Office Supplies,Phones,Item B,1111.1,9,0.43,-132.3
ORD-273,2021-09-25,2022-08-13,First Class,CUST-4422,Priya,Home Office,India,Bangalore,WB,West,PROD-757,Furniture,Phones,Item C,740.25,8,0.25,25.15
ORD-274,2022-05-25,2021-11-09,Standard Class,CUST-3594,Neha,Consumer,India,Mumbai,KA,East,PROD-943,Technology,Phones,Item D,194.15,6,0.25,-40.93
ORD-275,2023-03-18,2022-04-16,Standard Class,CUST-9503,Arjun,Consumer,India,Delhi,WB,North,PROD-860,Furniture,Storage,Item B,280.96,2,0.2,-49.93
ORD-276,2022-01-21,2023-04-06,Second Class,CUST-1764,Neha,Home Office,India,Mumbai,KA,East,PROD-173,Technology,Chairs,Item C,,1,0.02,519.57
ORD-277,2022-01-22,2022-12-11,First Class,CUST-8836,Rahul,Corporate,India,Delhi,WB,West,PROD-507,Furniture,Chairs,Item C,3553.58,6,0.07,422.24
ORD-278,2021-04-23,2023-05-15,First Class,CUST-7277,Priya,Home Office,India,Bangalore,KA,North,PROD-594,Technology,Phones,Item C,4917.13,5,0.36,-734.27
ORD-279,2022-09-05,2021-02-15,First Class,CUST-1435,Amit,Consumer,India,,MH,South,PROD-372,Office Supplies,Binders,Item B,820.62,2,0.07,137.39
ORD-280,2022-09-17,2022-02-21,Standard Class,CUST-4351,Neha,Home Office,India,Delhi,WB,East,PROD-206,Furniture,Storage,Item D,3506.24,1,0.21,-63.53
ORD-281,2023-08-10,2022-12-01,First Class,CUST-3930,Rahul,Home Office,India,Bangalore,MH,North,PROD-963,Office Supplies,Storage,Item B,2792.28,3,0.18,60.99
ORD-282,2021-03-22,2023-05-07,Standard Class,CUST-1134,Sneha,Corporate,India,Bangalore,MH,South,PROD-283,Furniture,Binders,Item B,2416.72,5,,228.65
ORD-283,2022-11-30,2021-09-05,First Class,CUST-5618,Rahul,Corporate,India,Delhi,MH,West,PROD-444,Furniture,Storage,Item A,3623.11,9,,-183.62
ORD-284,2021-04-23,2023-08-09,First Class,CUST-9995,Rahul,Home Office,India,Delhi,MH,South,PROD-919,Furniture,Binders,Item B,1231.34,8,0.18,-110.63
ORD-285,2021-02-01,2021-03-27,Second Class,CUST-3366,Priya,Corporate,India,Bangalore,MH,East,PROD-682,Office Supplies,Chairs,Item C,1590.89,9,0.38,-259.44
ORD-286,2022-10-04,2021-07-28,First Class,CUST-4415,Rahul,Corporate,India,Kolkata,DL,North,PROD-631,Office Supplies,Chairs,Item C,1953.83,5,0.32,-242.28
ORD-287,2021-08-08,2021-06-02,Second Class,CUST-2006,Rahul,Consumer,India,Kolkata,MH,South,PROD-768,Furniture,Chairs,Item A,952.86,4,0.24,-21.07
ORD-288,2022-07-20,2022-11-01,Second Class,CUST-8908,Rahul,Corporate,India,Delhi,WB,North,PROD-438,Furniture,Chairs,Item A,2419.18,3,,-210.82
ORD-289,2023-05-05,2022-06-14,Standard Class,CUST-5691,Neha,Home Office,India,Mumbai,MH,South,PROD-558,Furniture,Phones,Item A,702.74,3,0.22,0.25
ORD-290,2023-09-24,2021-06-16,First Class,CUST-8669,Rahul,Home Office,India,Delhi,WB,North,PROD-324,Furniture,Phones,Item A,1624.81,4,0.39,-277.54
ORD-291,2023-01-06,2023-07-08,First Class,CUST-8829,Priya,Consumer,India,Bangalore,MH,East,PROD-789,Office Supplies,Storage,Item B,610.15,5,0.48,-185.5
ORD-292,2021-08-13,2023-09-04,First Class,CUST-2896,Sneha,Consumer,India,Delhi,WB,West,PROD-474,Technology,Binders,Item B,227.62,7,0.38,-117.89
ORD-293,2022-01-20,2021-05-27,Second Class,CUST-4065,Neha,Consumer,India,Kolkata,MH,West,PROD-729,Technology,Binders,Item C,1808.29,9,0.43,-433.85
ORD-294,2022-02-07,2021-02-08,First Class,CUST-3748,Sneha,Home Office,India,Delhi,KA,South,PROD-770,Furniture,Phones,Item B,3106.87,4,0.39,-489.89
ORD-295,2022-09-30,2021-12-01,Standard Class,CUST-7692,Rahul,Home Office,India,Kolkata,DL,East,PROD-624,Furniture,Binders,Item A,801.86,5,0.2,-102.9
ORD-296,2021-05-10,2022-02-09,Standard Class,CUST-3661,Amit,Corporate,India,Mumbai,WB,North,PROD-155,Technology,Chairs,Item D,4967.61,5,0.43,-1219.44
ORD-297,2021-02-22,2022-02-20,First Class,CUST-3978,Sneha,Consumer,India,Mumbai,WB,East,PROD-339,Technology,Binders,Item A,1408.02,4,0.02,232.68
ORD-298,2022-11-15,2021-02-16,Second Class,CUST-7949,Priya,Corporate,India,Mumbai,MH,East,PROD-374,Furniture,Chairs,Item A,162.34,3,0.44,-97.21
ORD-299,2022-12-31,2022-02-08,Standard Class,CUST-7375,Amit,Corporate,India,Delhi,WB,South,PROD-937,Furniture,Storage,Item D,188.77,7,0.24,70.39
ORD-300,2022-11-03,2021-07-27,Standard Class,CUST-7459,Priya,Home Office,India,Kolkata,MH,West,PROD-505,Technology,Binders,Item D,3349.51,5,0.16,137.44
ORD-301,2022-12-11,2021-03-05,Second Class,CUST-7107,Amit,Corporate,India,Delhi,DL,East,PROD-767,Office Supplies,Chairs,Item A,3365.86,2,0.26,-229.93
ORD-302,2022-02-20,2022-02-26,Standard Class,CUST-7501,Rahul,Consumer,India,Mumbai,KA,South,PROD-691,Furniture,Storage,Item B,4518.38,9,0.34,-705.48
ORD-303,2021-09-04,2023-05-20,Second Class,CUST-3661,Amit,Consumer,India,Delhi,KA,North,PROD-213,Technology,Storage,Item C,499.66,1,0.31,-123.79
ORD-304,2023-04-16,2022-04-15,Standard Class,CUST-7165,Sneha,Home Office,India,Kolkata,DL,West,PROD-644,Office Supplies,Storage,Item D,1913.02,4,0.31,-176.69
